Date,Open,High,Low,Close,Adj Close,Volume,Difference,Year,Month,Day,Difference_Afirm
2020-07-08,22.020000457763672,22.049999237060547,21.450000762939453,21.530000686645508,21.530000686645508,10774700,-0.030000686645507812,2020,07,08,1
2020-07-09,21.59000015258789,21.6200008392334,20.809999465942383,20.899999618530273,20.899999618530273,11960700,0.6300010681152344,2020,07,09,0
2020-07-10,20.75,22.149999618530273,20.6299991607666,21.90999984741211,21.90999984741211,17395500,-1.010000228881836,2020,07,10,1
2020-07-13,22.270000457763672,22.899999618530273,21.15999984741211,21.15999984741211,21.15999984741211,20476800,0.75,2020,07,13,0
2020-07-14,21.170000076293945,22.049999237060547,20.6299991607666,21.75,21.75,15561500,-0.5900001525878906,2020,07,14,1
2020-07-15,22.579999923706055,22.850000381469727,22.049999237060547,22.729999542236328,22.729999542236328,26871600,-0.9799995422363281,2020,07,15,1
2020-07-16,22.530000686645508,22.700000762939453,21.90999984741211,22.049999237060547,22.049999237060547,13014000,0.6800003051757812,2020,07,16,0
2020-07-17,22.190000534057617,22.440000534057617,21.670000076293945,21.799999237060547,21.799999237060547,14425200,0.25,2020,07,17,0
2020-07-20,21.989999771118164,22.0,21.579999923706055,21.59000015258789,21.59000015258789,10397400,0.20999908447265625,2020,07,20,0
2020-07-21,21.799999237060547,22.219999313354492,21.649999618530273,21.799999237060547,21.799999237060547,11490500,-0.20999908447265625,2020,07,21,1
2020-07-22,21.860000610351562,21.920000076293945,21.170000076293945,21.68000030517578,21.68000030517578,8680100,0.11999893188476562,2020,07,22,0
2020-07-23,21.549999237060547,21.700000762939453,20.780000686645508,20.950000762939453,20.950000762939453,8815800,0.7299995422363281,2020,07,23,0
2020-07-24,20.690000534057617,20.690000534057617,20.049999237060547,20.540000915527344,20.540000915527344,9049700,0.4099998474121094,2020,07,24,0
2020-07-27,20.709999084472656,20.8799991607666,20.219999313354492,20.709999084472656,20.709999084472656,7985500,-0.1699981689453125,2020,07,27,1
2020-07-28,20.899999618530273,21.760000228881836,20.559999465942383,21.520000457763672,21.520000457763672,10540500,-0.8100013732910156,2020,07,28,1
2020-07-29,21.639999389648438,21.690000534057617,20.719999313354492,20.959999084472656,20.959999084472656,9578400,0.5600013732910156,2020,07,29,0
2020-07-30,20.610000610351562,21.280000686645508,20.520000457763672,21.020000457763672,21.020000457763672,6542400,-0.060001373291015625,2020,07,30,1
2020-07-31,21.020000457763672,21.549999237060547,20.1200008392334,20.309999465942383,20.309999465942383,10273900,0.7100009918212891,2020,07,31,0
2020-08-03,20.600000381469727,20.600000381469727,19.90999984741211,20.100000381469727,20.100000381469727,7695200,0.20999908447265625,2020,08,03,0
2020-08-04,19.8799991607666,20.420000076293945,19.690000534057617,19.81999969482422,19.81999969482422,7135600,0.2800006866455078,2020,08,04,0
2020-08-05,20.15999984741211,20.290000915527344,19.850000381469727,20.15999984741211,20.15999984741211,6102000,-0.3400001525878906,2020,08,05,1
2020-08-06,20.360000610351562,21.59000015258789,20.010000228881836,21.450000762939453,21.450000762939453,13244800,-1.2900009155273438,2020,08,06,1
2020-08-07,21.219999313354492,21.829999923706055,20.700000762939453,21.010000228881836,21.010000228881836,11753600,0.4400005340576172,2020,08,07,0
2020-08-10,21.079999923706055,21.899999618530273,20.8700008392334,21.780000686645508,21.780000686645508,14738600,-0.7700004577636719,2020,08,10,1
2020-08-11,22.149999618530273,24.049999237060547,22.010000228881836,23.31999969482422,23.31999969482422,41576000,-1.539999008178711,2020,08,11,1
2020-08-12,24.40999984741211,24.700000762939453,22.530000686645508,22.8799991607666,22.8799991607666,33450300,0.4400005340576172,2020,08,12,0
2020-08-13,22.260000228881836,23.100000381469727,22.0,22.010000228881836,22.010000228881836,13622100,0.8699989318847656,2020,08,13,0
2020-08-14,21.899999618530273,22.780000686645508,21.360000610351562,22.489999771118164,22.489999771118164,12943600,-0.4799995422363281,2020,08,14,1
2020-08-17,22.399999618530273,22.450000762939453,21.0,21.25,21.25,11973300,1.239999771118164,2020,08,17,0
2020-08-18,21.700000762939453,22.06999969482422,21.350000381469727,21.799999237060547,21.799999237060547,7271500,-0.5499992370605469,2020,08,18,1
2020-08-19,21.889999389648438,22.1200008392334,21.329999923706055,21.469999313354492,21.469999313354492,7335600,0.3299999237060547,2020,08,19,0
2020-08-20,21.0,21.739999771118164,20.729999542236328,21.56999969482422,21.56999969482422,7926000,-0.10000038146972656,2020,08,20,1
2020-08-21,21.56999969482422,22.399999618530273,21.3799991607666,21.690000534057617,21.690000534057617,10520300,-0.12000083923339844,2020,08,21,1
2020-08-24,21.920000076293945,22.600000381469727,21.59000015258789,22.56999969482422,22.56999969482422,12921400,-0.8799991607666016,2020,08,24,1
2020-08-25,23.0,23.010000228881836,21.8700008392334,21.950000762939453,21.950000762939453,11596500,0.6199989318847656,2020,08,25,0
2020-08-26,21.899999618530273,22.149999618530273,21.239999771118164,21.59000015258789,21.59000015258789,8324900,0.3600006103515625,2020,08,26,0
2020-08-27,21.75,22.65999984741211,21.639999389648438,22.3700008392334,22.3700008392334,15332700,-0.7800006866455078,2020,08,27,1
2020-08-28,22.399999618530273,22.979999542236328,22.049999237060547,22.8799991607666,22.8799991607666,10505400,-0.5099983215332031,2020,08,28,1
2020-08-31,22.700000762939453,23.510000228881836,22.139999389648438,22.209999084472656,22.209999084472656,11454000,0.6700000762939453,2020,08,31,0
2020-09-01,22.360000610351562,23.139999389648438,22.110000610351562,22.90999984741211,22.90999984741211,12297600,-0.7000007629394531,2020,09,01,1
2020-09-02,23.049999237060547,23.559999465942383,22.65999984741211,23.139999389648438,23.139999389648438,10006000,-0.22999954223632812,2020,09,02,1
2020-09-03,23.149999618530273,24.200000762939453,23.020000457763672,23.989999771118164,23.989999771118164,22388500,-0.8500003814697266,2020,09,03,1
2020-09-04,24.209999084472656,24.799999237060547,23.790000915527344,24.59000015258789,24.59000015258789,16928000,-0.6000003814697266,2020,09,04,1
2020-09-08,24.350000381469727,26.5,24.100000381469727,26.260000228881836,26.260000228881836,23371200,-1.6700000762939453,2020,09,08,1
2020-09-09,26.600000381469727,27.219999313354492,25.690000534057617,26.219999313354492,26.219999313354492,19611500,0.04000091552734375,2020,09,09,0
2020-09-10,26.299999237060547,27.450000762939453,26.100000381469727,26.100000381469727,26.100000381469727,17115900,0.11999893188476562,2020,09,10,0
2020-09-11,26.899999618530273,27.06999969482422,25.110000610351562,26.579999923706055,26.579999923706055,18792100,-0.4799995422363281,2020,09,11,1
2020-09-14,27.049999237060547,28.3700008392334,26.600000381469727,28.25,28.25,20548100,-1.6700000762939453,2020,09,14,1
2020-09-15,28.209999084472656,28.65999984741211,27.649999618530273,28.030000686645508,28.030000686645508,15758800,0.2199993133544922,2020,09,15,0
2020-09-16,28.100000381469727,29.420000076293945,27.829999923706055,29.09000015258789,29.09000015258789,19735300,-1.0599994659423828,2020,09,16,1
2020-09-17,28.770000457763672,29.5,28.389999389648438,28.90999984741211,28.90999984741211,12942000,0.18000030517578125,2020,09,17,0
2020-09-18,28.899999618530273,29.34000015258789,27.899999618530273,28.200000762939453,28.200000762939453,15884500,0.7099990844726562,2020,09,18,0
2020-09-21,27.290000915527344,27.59000015258789,25.889999389648438,26.0,26.0,22940200,2.200000762939453,2020,09,21,0
2020-09-22,26.18000030517578,26.920000076293945,25.809999465942383,26.270000457763672,26.270000457763672,13938900,-0.2700004577636719,2020,09,22,1
2020-09-23,26.5,27.270000457763672,26.1299991607666,26.75,26.75,14412300,-0.4799995422363281,2020,09,23,1
2020-09-24,26.760000228881836,27.389999389648438,25.920000076293945,26.850000381469727,26.850000381469727,13132200,-0.10000038146972656,2020,09,24,1
2020-09-25,26.520000457763672,27.329999923706055,26.31999969482422,26.780000686645508,26.780000686645508,9779000,0.06999969482421875,2020,09,25,0
2020-09-28,27.5,28.09000015258789,25.709999084472656,25.950000762939453,25.950000762939453,18129700,0.8299999237060547,2020,09,28,0
2020-09-29,26.040000915527344,26.229999542236328,23.780000686645508,23.950000762939453,23.950000762939453,19356700,2.0,2020,09,29,0
2020-09-30,24.010000228881836,25.040000915527344,23.700000762939453,24.3799991607666,24.3799991607666,15865200,-0.42999839782714844,2020,09,30,1
2020-10-01,25.31999969482422,26.079999923706055,24.829999923706055,25.700000762939453,25.700000762939453,20951400,-1.3200016021728516,2020,10,01,1
2020-10-02,25.399999618530273,25.559999465942383,24.25,24.270000457763672,24.270000457763672,14657800,1.4300003051757812,2020,10,02,0
2020-10-05,24.600000381469727,24.899999618530273,24.0,24.309999465942383,24.309999465942383,10814600,-0.03999900817871094,2020,10,05,1
2020-10-06,24.760000228881836,26.639999389648438,24.549999237060547,25.889999389648438,25.889999389648438,23384300,-1.5799999237060547,2020,10,06,1
2020-10-07,26.760000228881836,26.979999542236328,24.709999084472656,24.969999313354492,24.969999313354492,25722100,0.9200000762939453,2020,10,07,0
2020-10-08,0.0,0.0,0.0,25.1299991607666,25.1299991607666,0,-0.15999984741210938,2020,10,08,1
